LanguageCode	LanguageName	SpecificDialect	Phoneme	Allophones	Source	Trump	GlyphID	InventoryID	tone	stress	syllabic	short	long	consonantal	sonorant	continuant	delayedRelease	approximant	tap	trill	nasal	lateral	labial	round	labiodental	coronal	anterior	distributed	strident	dorsal	high	low	front	back	tense	retractedTongueRoot	advancedTongueRoot	periodicGlottalSource	epilaryngealSource	spreadGlottis	constrictedGlottis	fortis	raisedLarynxEjective	loweredLarynxImplosive	click
lhu	LAHU	NA	e	NA	upsid	FALSE	0065	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	e̞	NA	upsid	FALSE	0065+031E	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	i	NA	upsid	FALSE	0069	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	o	NA	upsid	FALSE	006F	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	u	NA	upsid	FALSE	0075	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	ɔ	NA	upsid	FALSE	0254	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	ɘ	NA	upsid	FALSE	0258	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	+	-	-	+	-	-	-	0	-	-	0
lhu	LAHU	NA	ɨ	NA	upsid	FALSE	0268	443	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	a	NA	upsid	FALSE	0061	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	ai	NA	upsid	FALSE	0061+0069	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	+,-	-,+	-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	au	NA	upsid	FALSE	0061+0075	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-,+	+	-	-	0	0	0	+	-,+	+,-	-	-,+	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	eː	NA	upsid	FALSE	0065+02D0	444	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	ie̞	NA	upsid	FALSE	0069+0065+031E	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+,-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	iː	NA	upsid	FALSE	0069+02D0	444	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	oː	NA	upsid	FALSE	006F+02D0	444	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	ui	NA	upsid	FALSE	0075+0069	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+,-	+	-	-	0	0	0	+	+	-	-,+	+,-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	uo	NA	upsid	FALSE	0075+006F	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+,-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	uː	NA	upsid	FALSE	0075+02D0	444	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	æ	NA	upsid	FALSE	00E6	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	æi	NA	upsid	FALSE	00E6+0069	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	+,-	+	-	+	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	æː	NA	upsid	FALSE	00E6+02D0	444	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	ɑː	NA	upsid	FALSE	0251+02D0	444	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	ɪ	NA	upsid	FALSE	026A	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
lit	LITHUANIAN	NA	ʊ	NA	upsid	FALSE	028A	444	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	a	NA	upsid	FALSE	0061	445	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	ã	NA	upsid	FALSE	0061+0303	445	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	i	NA	upsid	FALSE	0069	445	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	ĩ	NA	upsid	FALSE	0069+0303	445	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	o	NA	upsid	FALSE	006F	445	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	u	NA	upsid	FALSE	0075	445	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	ũ	NA	upsid	FALSE	0075+0303	445	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lkt	DAKOTA	NA	ɛ	NA	upsid	FALSE	025B	445	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	a	NA	upsid	TRUE	0061	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	ai	NA	upsid	TRUE	0061+0069	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-,+	+,-	-,+	-	+	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	ao̞	NA	upsid	TRUE	0061+006F+031E	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-,+	+	-	-	0	0	0	+	-	+,-	-	-,+	+	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	e	NA	upsid	TRUE	0065	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	e̞o̞	NA	upsid	TRUE	0065+031E+006F+031E	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-,+	+	-	-	0	0	0	+	-	-	+,-	-,+	+	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	i	NA	upsid	TRUE	0069	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	o	NA	upsid	TRUE	006F	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lme	LAME	NA	u	NA	upsid	TRUE	0075	446	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lui	LUISENO	NA	a	NA	upsid	FALSE	0061	447	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
lui	LUISENO	NA	e̞	NA	upsid	FALSE	0065+031E	447	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
lui	LUISENO	NA	o̞	NA	upsid	FALSE	006F+031E	447	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
lui	LUISENO	NA	ɪ	NA	upsid	FALSE	026A	447	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
lui	LUISENO	NA	ʊ	NA	upsid	FALSE	028A	447	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	a	NA	upsid	FALSE	0061	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	e̞	NA	upsid	FALSE	0065+031E	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	i	NA	upsid	FALSE	0069	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	o̞	NA	upsid	FALSE	006F+031E	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	u	NA	upsid	FALSE	0075	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	æ	NA	upsid	FALSE	00E6	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	ɒ	NA	upsid	FALSE	0252	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	ɪ	NA	upsid	FALSE	026A	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
luo	LUO	NA	ʊ	NA	upsid	FALSE	028A	448	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
lut	LUSHOOTSEED	NA	a	NA	upsid	TRUE	0061	449	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
lut	LUSHOOTSEED	NA	ə	NA	upsid	TRUE	0259	449	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
lut	LUSHOOTSEED	NA	ɪ	NA	upsid	TRUE	026A	449	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
lut	LUSHOOTSEED	NA	ʊ	NA	upsid	TRUE	028A	449	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	a	NA	upsid	FALSE	0061	450	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	ã	NA	upsid	FALSE	0061+0303	450	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	i	NA	upsid	FALSE	0069	450	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	ĩ	NA	upsid	FALSE	0069+0303	450	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	o	NA	upsid	FALSE	006F	450	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	õ	NA	upsid	FALSE	006F+0303	450	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	ɛ	NA	upsid	FALSE	025B	450	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
maq	MAZATEC	NA	ɛ̃	NA	upsid	FALSE	025B+0303	450	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	a	NA	upsid	FALSE	0061	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	e	NA	upsid	FALSE	0065	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	i	NA	upsid	FALSE	0069	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	o	NA	upsid	FALSE	006F	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	u	NA	upsid	FALSE	0075	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	ɔ	NA	upsid	FALSE	0254	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	ɛ	NA	upsid	FALSE	025B	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	ɪ	NA	upsid	FALSE	026A	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
mas	MAASAI	NA	ʊ	NA	upsid	FALSE	028A	451	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	a	NA	upsid	FALSE	0061	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ã	NA	upsid	FALSE	0061+0303	452	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	e	NA	upsid	FALSE	0065	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ẽ	NA	upsid	FALSE	0065+0303	452	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	i	NA	upsid	FALSE	0069	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ĩ	NA	upsid	FALSE	0069+0303	452	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	o	NA	upsid	FALSE	006F	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	õ	NA	upsid	FALSE	006F+0303	452	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	u	NA	upsid	FALSE	0075	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ũ	NA	upsid	FALSE	0075+0303	452	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ɐ	NA	upsid	FALSE	0250	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ɔ	NA	upsid	FALSE	0254	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ə	NA	upsid	FALSE	0259	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ə̃	NA	upsid	FALSE	0259+0303	452	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
maz	MAZAHUA	NA	ɛ	NA	upsid	FALSE	025B	452	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	a	NA	upsid	FALSE	0061	453	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	ã	NA	upsid	FALSE	0061+0303	453	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	ẽ̞	NA	upsid	FALSE	0065+0303+031E	453	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	e̞	NA	upsid	FALSE	0065+031E	453	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	i	NA	upsid	FALSE	0069	453	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	ĩ	NA	upsid	FALSE	0069+0303	453	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	õ̞	NA	upsid	FALSE	006F+0303+031E	453	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	o̞	NA	upsid	FALSE	006F+031E	453	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	ɯ	NA	upsid	FALSE	026F	453	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mbl	MAXAKALI	NA	ɯ̃	NA	upsid	FALSE	026F+0303	453	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mcu	MAMBILA	NA	a	NA	upsid	FALSE	0061	454	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mcu	MAMBILA	NA	e	NA	upsid	FALSE	0065	454	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mcu	MAMBILA	NA	i	NA	upsid	FALSE	0069	454	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mcu	MAMBILA	NA	o	NA	upsid	FALSE	006F	454	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mcu	MAMBILA	NA	u	NA	upsid	FALSE	0075	454	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mcu	MAMBILA	NA	ɔ	NA	upsid	FALSE	0254	454	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	a	NA	upsid	TRUE	0061	455	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	ã	NA	upsid	TRUE	0061+0303	455	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	e̞	NA	upsid	TRUE	0065+031E	455	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	i	NA	upsid	TRUE	0069	455	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	ĩ	NA	upsid	TRUE	0069+0303	455	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	o̞	NA	upsid	TRUE	006F+031E	455	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	u	NA	upsid	TRUE	0075	455	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mdd	MBUM	NA	ũ	NA	upsid	TRUE	0075+0303	455	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	a	NA	upsid	TRUE	0061	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	e	NA	upsid	TRUE	0065	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	i	NA	upsid	TRUE	0069	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	o	NA	upsid	TRUE	006F	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	u	NA	upsid	TRUE	0075	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	ɔ	NA	upsid	TRUE	0254	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
mde	MABA	NA	ɛ	NA	upsid	TRUE	025B	456	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
mdx	DIZI	NA	a	NA	upsid	TRUE	0061	457	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mdx	DIZI	NA	e̞	NA	upsid	TRUE	0065+031E	457	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mdx	DIZI	NA	i	NA	upsid	TRUE	0069	457	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mdx	DIZI	NA	o̞	NA	upsid	TRUE	006F+031E	457	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mdx	DIZI	NA	u	NA	upsid	TRUE	0075	457	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
