LanguageCode	LanguageName	SpecificDialect	Phoneme	Allophones	Source	Trump	GlyphID	InventoryID	tone	stress	syllabic	short	long	consonantal	sonorant	continuant	delayedRelease	approximant	tap	trill	nasal	lateral	labial	round	labiodental	coronal	anterior	distributed	strident	dorsal	high	low	front	back	tense	retractedTongueRoot	advancedTongueRoot	periodicGlottalSource	epilaryngealSource	spreadGlottis	constrictedGlottis	fortis	raisedLarynxEjective	loweredLarynxImplosive	click
hun	Hungarian	NA	ɛ	ɛ	spa	FALSE	025B	183	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	a	a	spa	FALSE	0061	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	e̞	e̞ e̞	spa	FALSE	0065+031E	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ĕ̞	ĕ̞	spa	FALSE	0065+031E+0306	184	0	-	+	+	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	i	i	spa	FALSE	0069	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	o̞	o̞	spa	FALSE	006F+031E	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ŏ̞	ŏ̞	spa	FALSE	006F+031E+0306	184	0	-	+	+	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	u	u	spa	FALSE	0075	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	æ	æ	spa	FALSE	00E6	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ɒ̆	ɒ̆ ə̆	spa	FALSE	0252+0306	184	0	-	+	+	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ɯ	ɯ	spa	FALSE	026F	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ɵ̞	ɵ̞ ɵ̞	spa	FALSE	0275+031E	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	-	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ɵ̞̆	ɵ̞̆	spa	FALSE	0275+031E+0306	184	0	-	+	+	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	-	+	-	-	+	-	-	-	0	-	-	0
kca	Ostyak	NA	ʉ	ʉ	spa	FALSE	0289	184	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	a	a a̟	spa	TRUE	0061	185	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	ă	ă ă̟	spa	TRUE	0061+0306	185	0	-	+	+	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	e̞	e̞ ɤ̞	spa	TRUE	0065+031E	185	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	i	i ɯ	spa	TRUE	0069	185	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	ĭ	ɯ̆ ĭ	spa	TRUE	0069+0306	185	0	-	+	+	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	o̞	ø̞ o̞	spa	TRUE	006F+031E	185	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	u	u y	spa	TRUE	0075	185	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
yrk	Yurak	NA	ŭ	y̆ ŭ	spa	TRUE	0075+0306	185	0	-	+	+	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	a	a a̟	spa	FALSE	0061	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	aː	aː	spa	FALSE	0061+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	i	ɪ i	spa	FALSE	0069	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	iː	iː	spa	FALSE	0069+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	o̞	ɔ o̞	spa	FALSE	006F+031E	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	o̞ː	o̞ː	spa	FALSE	006F+031E+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	u	u ʊ	spa	FALSE	0075	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	uː	uː	spa	FALSE	0075+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	y	y	spa	FALSE	0079	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	yː	yː	spa	FALSE	0079+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	œ	œ	spa	FALSE	0153	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	œː	œː	spa	FALSE	0153+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	ɛ	æ ɛ	spa	FALSE	025B	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	ɛː	ɛː	spa	FALSE	025B+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	ɯ	ɯ	spa	FALSE	026F	186	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
tur	Turkish	NA	ɯː	ɯː	spa	FALSE	026F+02D0	186	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	a̟	a̟ a	spa	TRUE	0061+031F	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	o	ɔ o	spa	TRUE	006F	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ø	ø	spa	TRUE	00F8	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ɑ	ɑ	spa	TRUE	0251	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ɛ	ɛ e	spa	TRUE	025B	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ɪ	ɪ̥̆ ɪ i	spa	TRUE	026A	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ɯ̞	ɯ̞̥̆ ʌ ɯ̞	spa	TRUE	026F+031E	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ʊ	ʊ̥̆ ʊ u	spa	TRUE	028A	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
azj	Azerbaijani	NA	ʏ	ʏ y ʏ̥̆	spa	TRUE	028F	187	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	a	a æ	spa	TRUE	0061	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	o	o	spa	TRUE	006F	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	oː	oː	spa	TRUE	006F+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	y	ʏ y	spa	TRUE	0079	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	yː	yː	spa	TRUE	0079+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ø	ø	spa	TRUE	00F8	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	øː	øː	spa	TRUE	00F8+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɒː	ɒː	spa	TRUE	0252+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɛ	ɛ e	spa	TRUE	025B	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɛː	ɛː	spa	TRUE	025B+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɪ	i ɪ	spa	TRUE	026A	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɪː	ɪː	spa	TRUE	026A+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɪ̈	ɨ ɪ̈	spa	TRUE	026A+0308	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ɪ̈ː	ɪ̈ː	spa	TRUE	026A+0308+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ʊ	ʊ	spa	TRUE	028A	188	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
kir	Kirghiz	NA	ʊː	ʊː	spa	TRUE	028A+02D0	188	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	e̞	e̞	spa	TRUE	0065+031E	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	i	i̠ i	spa	TRUE	0069	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	o̞	o̞	spa	TRUE	006F+031E	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	u	u	spa	TRUE	0075	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	y	y	spa	TRUE	0079	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	ø̞	ø̞	spa	TRUE	00F8+031E	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	ɑ	ɑ	spa	TRUE	0251	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	ɔ̆	ə̆ ɔ̆	spa	TRUE	0254+0306	189	0	-	+	+	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
chv	Chuvash	NA	ɯ	ɯ	spa	TRUE	026F	189	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
yue	Cantonese	NA	a	ɒ a	spa	FALSE	0061	19	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
yue	Cantonese	NA	i	i ɪə̯ e	spa	FALSE	0069	19	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
yue	Cantonese	NA	u	u u o ʊə̯	spa	FALSE	0075	19	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
yue	Cantonese	NA	æ	æə̯ æ ɛ	spa	FALSE	00E6	19	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
yue	Cantonese	NA	ɔ	ɔ ɔ	spa	FALSE	0254	19	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	a	a	spa	TRUE	0061	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	aː	aː	spa	TRUE	0061+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	i	i	spa	TRUE	0069	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	iː	iː	spa	TRUE	0069+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	u	u	spa	TRUE	0075	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	uː	uː	spa	TRUE	0075+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	y	y	spa	TRUE	0079	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	yː	yː	spa	TRUE	0079+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	œ	œ	spa	TRUE	0153	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	œː	œː	spa	TRUE	0153+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	ɔ	ɔ	spa	TRUE	0254	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	ɔː	ɔː	spa	TRUE	0254+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	ɛ	ɛ	spa	TRUE	025B	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	ɛː	ɛː	spa	TRUE	025B+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	ɯ	ɯ	spa	TRUE	026F	190	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
sah	Yakut	NA	ɯː	ɯː	spa	TRUE	026F+02D0	190	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	e	e e	spa	TRUE	0065	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	eː	eː	spa	TRUE	0065+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	i	i ĭ a	spa	TRUE	0069	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	o̞ː	o̞ː	spa	TRUE	006F+031E+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɑ	a ʌ̆ ɑ ɑ ɑ	spa	TRUE	0251	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɑː	ɑː a̟ː aː	spa	TRUE	0251+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɔ	ɔ ɔ ɞ	spa	TRUE	0254	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɔː	ɔː	spa	TRUE	0254+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɪː	ɪː	spa	TRUE	026A+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɵ̞	ɵ̞ ɵ̞ ə̆ ø̞	spa	TRUE	0275+031E	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ɵ̞ː	ɵ̞ː	spa	TRUE	0275+031E+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ʉ	ʉ y	spa	TRUE	0289	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ʉː	yː ʉː	spa	TRUE	0289+02D0	191	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
khk	Khalkha	NA	ʊ	ʊ	spa	TRUE	028A	191	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	a	ɑ a ɐ̆	spa	TRUE	0061	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	aː	aː	spa	TRUE	0061+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ie	ie	spa	TRUE	0069+0065	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+,-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ioː	ioː	spa	TRUE	0069+006F+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-,+	+	-	-	0	0	0	+	+,-	-	+,-	-,+	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	iæ	iæ	spa	TRUE	0069+00E6	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+,-	-,+	+	-	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	iː	iː i̠ː	spa	TRUE	0069+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	i̙ː	i̙̠ː i̙ː	spa	TRUE	0069+0319+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	+	-	+	-	-	-	0	-	-	0
eve	Even	NA	o	o	spa	TRUE	006F	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	u	u	spa	TRUE	0075	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	uː	uː	spa	TRUE	0075+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ɔ	ɔ	spa	TRUE	0254	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ɔː	ɔː	spa	TRUE	0254+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ɛ	ɛ ɜ̆	spa	TRUE	025B	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ɛː	ɛː	spa	TRUE	025B+02D0	192	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ɪ	ɪ̠ ɪ	spa	TRUE	026A	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
eve	Even	NA	ɪ̙	ɪ̙̠ e̙ ɪ̙	spa	TRUE	026A+0319	192	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	+	-	+	-	-	-	0	-	-	0
